index,id,sentence,from,to,aspect,polarity
2119,2651,"We arrived for dinner expecting to be impressed by a place that has an impressive past - but, that's just it -- the PAST!",15,21,dinner,neutral
2120,718,"However, I think this place is a good hang out spot.",47,51,spot,positive
2121,2848,"The menu is Prix Fixe, so be prepared to spend at least $60 per person, but it is Well worth itsuperb food.",4,8,menu,negative
2122,2848,"The menu is Prix Fixe, so be prepared to spend at least $60 per person, but it is Well worth itsuperb food.",102,106,food,positive
2123,2848,"The menu is Prix Fixe, so be prepared to spend at least $60 per person, but it is Well worth itsuperb food.",12,21,Prix Fixe,neutral
2124,523,The wine list is extensive and impressive.,4,13,wine list,positive
2125,1497,We had the most wonderful waitress.,26,34,waitress,positive
2126,2861,"While the staff at this little bistro is very friendly, I have never experienced more incompetency.",10,15,staff,positive
2127,2697,The quail was fantastic and unique and the pastas were full of flavor.,4,9,quail,positive
2128,2697,The quail was fantastic and unique and the pastas were full of flavor.,43,49,pastas,positive
2129,2697,The quail was fantastic and unique and the pastas were full of flavor.,63,69,flavor,positive
2130,1116,The zucchini and mashed potatoes are a blend of garlic and butter which simply melts in your mouth.,4,12,zucchini,positive
2131,1116,The zucchini and mashed potatoes are a blend of garlic and butter which simply melts in your mouth.,17,32,mashed potatoes,positive
2132,1116,The zucchini and mashed potatoes are a blend of garlic and butter which simply melts in your mouth.,48,54,garlic,positive
2133,1116,The zucchini and mashed potatoes are a blend of garlic and butter which simply melts in your mouth.,59,65,butter,positive
2134,3001,The staff is courteous and friendly.,4,9,staff,positive
2135,2067,Decor is nice though service can be spotty.,0,5,Decor,positive
2136,2067,Decor is nice though service can be spotty.,21,28,service,negative
2137,2491,"Aside from the rushed service, we were very impressed with the food and the drinks.",22,29,service,negative
2138,2491,"Aside from the rushed service, we were very impressed with the food and the drinks.",63,67,food,positive
2139,2491,"Aside from the rushed service, we were very impressed with the food and the drinks.",76,82,drinks,positive
2140,1045,Make sure you have the Spicy Scallop roll.. .,23,41,Spicy Scallop roll,positive
2141,2895,I would highly recommend this place to anyone who is looking for a fine Indian dining experience that is definitely a value for your dollar.,72,96,Indian dining experience,positive
2142,59,And even with it's Pub atmosphere they were great to my kids too!,19,33,Pub atmosphere,conflict
2143,1650,This big draw is the all you can sushi here for $19.95!,33,38,sushi,positive
2144,1835,"Some of the workers ignore me and talk to the female customers, other times, they've skipped my order.",12,19,workers,negative
2145,1835,"Some of the workers ignore me and talk to the female customers, other times, they've skipped my order.",96,101,order,negative
2146,208,The specials are usually quite good too.,4,12,specials,positive
2147,1023,They've the best desserts and mixed drinks as well as snack foods.,17,25,desserts,positive
2148,1023,They've the best desserts and mixed drinks as well as snack foods.,30,42,mixed drinks,positive
2149,1023,They've the best desserts and mixed drinks as well as snack foods.,54,65,snack foods,positive
2150,85,Try the chocolate mud cake (warmed) with 2 scoops of dulce de leche gelato.,8,35,chocolate mud cake (warmed),positive
2151,85,Try the chocolate mud cake (warmed) with 2 scoops of dulce de leche gelato.,53,74,dulce de leche gelato,positive
2152,609,Really cool stauff inside.,12,18,stauff,positive
2153,3417,"While the new restaurant still features much of the same classical furniture that made Tiffin so attractive, the menu has been overhauled.",57,76,classical furniture,positive
2154,3417,"While the new restaurant still features much of the same classical furniture that made Tiffin so attractive, the menu has been overhauled.",113,117,menu,negative
2155,602,The best burger I have had in the Village.,9,15,burger,positive
2156,909,We visited Orsay during NY Restaurant Week and tried their $35 menu.,63,67,menu,neutral
2157,488,I would have gotten some cole slaw and a knish if my stomach had more space.,25,34,cole slaw,neutral
2158,488,I would have gotten some cole slaw and a knish if my stomach had more space.,41,46,knish,neutral
2159,769,Three of us arrived for dinner about 5:30 on a week night without reservations.,24,30,dinner,neutral
2160,769,Three of us arrived for dinner about 5:30 on a week night without reservations.,66,78,reservations,neutral
2161,3026,"The blond wood decor is very soothing, the premium sake is excellent and the service is great.",4,20,blond wood decor,positive
2162,3026,"The blond wood decor is very soothing, the premium sake is excellent and the service is great.",51,55,sake,positive
2163,3026,"The blond wood decor is very soothing, the premium sake is excellent and the service is great.",77,84,service,positive
2164,661,There is usually a wait but it is well worth it.,19,23,wait,conflict
2165,2532,Your money could easily be better spent elsewhere (Anywhere).,5,10,money,neutral
2166,1062,"Only drawback - they won't toast your bagel, and they don't make eggs for the bagel.",38,43,bagel,negative
2167,1062,"Only drawback - they won't toast your bagel, and they don't make eggs for the bagel.",65,69,eggs,negative
2168,1062,"Only drawback - they won't toast your bagel, and they don't make eggs for the bagel.",78,83,bagel,negative
2169,552,As always we had a great glass of wine while we waited.,25,38,glass of wine,positive
2170,1722,"The wait staff is pleasant, fun, and for the most part gorgeous (in the wonderful aesthetic beautification way, not in that she's-way-cuter-than-me-that-b@#$* way).",4,14,wait staff,positive
2171,1218,"Of course this atmosphere is lacking, but what do you expect from a 24 hour bagel place anyways?",15,25,atmosphere,negative
2172,1218,"Of course this atmosphere is lacking, but what do you expect from a 24 hour bagel place anyways?",76,81,bagel,neutral
2173,509,Service was very good and warm.,0,7,Service,positive
2174,2318,For dinner I had the chicken tikka-masala and some garlic naan.,21,41,chicken tikka-masala,neutral
2175,2318,For dinner I had the chicken tikka-masala and some garlic naan.,51,62,garlic naan,neutral
2176,2318,For dinner I had the chicken tikka-masala and some garlic naan.,4,10,dinner,neutral
2177,2676,Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,149,155,dinner,positive
2178,2676,Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,126,133,setting,positive
2179,3317,Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.,0,4,Food,positive
2180,3317,Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.,22,26,view,positive
2181,3527,The food is nothing like its menu description.,4,8,food,negative
2182,3527,The food is nothing like its menu description.,29,45,menu description,negative
2183,1387,Try the Pad Se-Ew or Chicken with Cashew Nuts for a memorable and repeatable experience.,8,17,Pad Se-Ew,positive
2184,1387,Try the Pad Se-Ew or Chicken with Cashew Nuts for a memorable and repeatable experience.,21,45,Chicken with Cashew Nuts,positive
2185,3629,It's just O.K. pizza.,15,20,pizza,neutral
2186,594,"The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.",4,8,food,neutral
2187,594,"The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.",36,44,ambience,conflict
2188,2620,"The service was a bit slow, but they were very friendly.",4,11,service,negative
2189,2871,"Leon is an East Village gem: casual but hip, with well prepared basic French bistro fare, good specials, a warm and lively atmosphere.",95,103,specials,positive
2190,2871,"Leon is an East Village gem: casual but hip, with well prepared basic French bistro fare, good specials, a warm and lively atmosphere.",123,133,atmosphere,positive
