index,id,sentence,from,to,aspect,polarity
1617,593,"After a couple of years, my battery life began to diminish but was replaced for free due to a company-wide recall of my particular battery.",131,138,battery,negative
1618,354,"The system constantly overheats, the battery life is too short, the case is coming apart, and my core applications that I use every day in my work as a graphic artist run poorly.",37,49,battery life,negative
1619,354,"The system constantly overheats, the battery life is too short, the case is coming apart, and my core applications that I use every day in my work as a graphic artist run poorly.",68,72,case,negative
1620,354,"The system constantly overheats, the battery life is too short, the case is coming apart, and my core applications that I use every day in my work as a graphic artist run poorly.",97,114,core applications,negative
1621,354,"The system constantly overheats, the battery life is too short, the case is coming apart, and my core applications that I use every day in my work as a graphic artist run poorly.",4,10,system,negative
1622,2010,  Later it held zero charge and its replacement worked for less than three months.,21,27,charge,negative
1623,950,  The company sent me a whole new cord overnight and apologized.,34,38,cord,positive
1624,2761,It's even easy to hook up to other wireless networks.,18,52,hook up to other wireless networks,positive
1625,822,"  Also, I have had alot of trouble with the shift key to go to other lines.",44,53,shift key,negative
1626,771,"The rep did not even answer my question, I had to ask him, if he understood what I ask or if he spoke english because he didn't even try to acknowledge my question.",4,7,rep,negative
1627,577,It gives me the power and speed that I need to run all the programs I use to edit.,16,21,power,positive
1628,577,It gives me the power and speed that I need to run all the programs I use to edit.,26,31,speed,positive
1629,577,It gives me the power and speed that I need to run all the programs I use to edit.,59,67,programs,neutral
1630,2247,iLife is easily compatible with Microsoft Office so you can send and receive files from a PC.,0,5,iLife,positive
1631,2247,iLife is easily compatible with Microsoft Office so you can send and receive files from a PC.,32,48,Microsoft Office,neutral
1632,2267,"As a computer science student in college, I find that the portability, longevity, and ease of use of this computer make me (shockingly) want to do homework more;",58,69,portability,positive
1633,2267,"As a computer science student in college, I find that the portability, longevity, and ease of use of this computer make me (shockingly) want to do homework more;",71,80,longevity,positive
1634,2267,"As a computer science student in college, I find that the portability, longevity, and ease of use of this computer make me (shockingly) want to do homework more;",94,97,use,positive
1635,945,  Again I sent it back and they replaced the motherboard and some fan inside.,45,56,motherboard,neutral
1636,945,  Again I sent it back and they replaced the motherboard and some fan inside.,66,69,fan,neutral
1637,2160,"Fully charged, the MacBook Pro can last about five hours unplugged.",6,13,charged,positive
1638,2254,"Even though it is much more expensive than many PC laptops, it is worth the price.",76,81,price,conflict
1639,290,"I know there are way better laptops out there for the same price, and why spend money on shit when you can go out and get yourself a perfectly decent laptop that doesnt suck total monkey balls.",59,64,price,neutral
1640,1467,"For me, keys were starting to get stuck and wouldn't type very well.",8,12,keys,negative
1641,608,can't reinstall with standard os cd because of proprietary hardware drivers.,21,35,standard os cd,negative
1642,608,can't reinstall with standard os cd because of proprietary hardware drivers.,47,75,proprietary hardware drivers,negative
1643,255,"There is a small red circle next to it with a x in the middle, and when I click on it it says: "" Consider replacing your battery"" and it does not hold full charge.",121,128,battery,neutral
1644,255,"There is a small red circle next to it with a x in the middle, and when I click on it it says: "" Consider replacing your battery"" and it does not hold full charge.",156,162,charge,negative
1645,395,The computer was two weeks late in delivery because HP forgot to complete the required import paperwork.,35,43,delivery,negative
1646,1104,The first programm I switched on was a game for my children.,10,18,programm,neutral
1647,2922,I have been very pleased with the performance of this laptop.,34,45,performance,positive
1648,2398,"I bought it for my mom and she reports that the battery life lasts all day for her, it's very lightweight, and the response for the computing she's doing (Internet focused activity: mail, research, etc.) is excellent;",48,60,battery life,positive
1649,2398,"I bought it for my mom and she reports that the battery life lasts all day for her, it's very lightweight, and the response for the computing she's doing (Internet focused activity: mail, research, etc.) is excellent;",115,123,response,positive
1650,2398,"I bought it for my mom and she reports that the battery life lasts all day for her, it's very lightweight, and the response for the computing she's doing (Internet focused activity: mail, research, etc.) is excellent;",155,180,Internet focused activity,neutral
1651,2581,Its very nice and once you learn the features you will be so happy to have such a sophisticated computer.,37,45,features,neutral
1652,1766,It is sleek and lightweight and charges quickly when needed.,32,39,charges,positive
1653,2236,"also you may need to charge it once a day, if for medium use every thing fast and easy with mac  the size and look is the most feature that attracted me to it.",101,105,size,positive
1654,2236,"also you may need to charge it once a day, if for medium use every thing fast and easy with mac  the size and look is the most feature that attracted me to it.",110,114,look,positive
1655,2236,"also you may need to charge it once a day, if for medium use every thing fast and easy with mac  the size and look is the most feature that attracted me to it.",127,134,feature,positive
1656,2236,"also you may need to charge it once a day, if for medium use every thing fast and easy with mac  the size and look is the most feature that attracted me to it.",21,27,charge,neutral
1657,1717,( The iBook backup also uses a firewire connection).,6,18,iBook backup,neutral
1658,1717,( The iBook backup also uses a firewire connection).,31,50,firewire connection,neutral
1659,2766,"I did think it had a camera because that was one of my requirements, but forgot to check in the specifications on this one before I purchased.",21,27,camera,neutral
1660,2766,"I did think it had a camera because that was one of my requirements, but forgot to check in the specifications on this one before I purchased.",96,110,specifications,neutral
1661,448,Also the display is exceptional!,9,16,display,positive
1662,1225,The computer was shipped to their repair depot  on june 24 and returned on July 2 seems like a short turn around time except the computer was not repaired when it was returned.,34,46,repair depot,neutral
