index,id,sentence,from,to,aspect,polarity
4063,polusa_v1_18254653_-1_19_Mr Trump_12_17,"— Donald J. Trump (@realDonaldTrump) March 25, 2018 Report
Skip Twitter post 2 by @realDonaldTrump ....lawyer or law firm will take months to get up to speed (if for no other reason than they can bill more), which is unfair to our great country - and I am very happy with my existing team.",12,17,Trump,neutral
4064,polusa_v1_18257922_-1_16_Guaidó_9_12,Why was his immunity lifted?,8,11,his,negative
4065,polusa_v1_18259065_-1_20_Reverend Sharpton_126_143,"Image caption Viriginia student Malika Fowler says blackface is really disrespectful and the recent stories have shocked her
Reverend Sharpton gave a rousing speech, drawing claps, cheers and a standing ovation, as he called for Mr Northam to step down.",229,239,Mr Northam,negative
4066,polusa_v1_18259065_-1_20_Reverend Sharpton_126_143,"Image caption Viriginia student Malika Fowler says blackface is really disrespectful and the recent stories have shocked her
Reverend Sharpton gave a rousing speech, drawing claps, cheers and a standing ovation, as he called for Mr Northam to step down.",125,142,Reverend Sharpton,positive
4067,polusa_v1_18259065_-1_51_Mr Northam_74_84,"A right-leaning independent, and a Democrat respectively, they both think Mr Northam should resign, especially because of his lack of clarity on his involvement.",74,84,Mr Northam,negative
4068,polusa_v1_18268013_-1_47_Chochi_50_53,"A medical report reportedly said Richards ""forced her to drink so he could control her"" - a Caid representative said details could not be disclosed.",50,53,her,neutral
4069,polusa_v1_18278048_-1_12_Shoaib Hossain Jewel_4_9,"Mr Jewel's father, Babul Hossain, was outspoken about his support for his son's marriage and filed a petition against the law.",3,8,Jewel,neutral
4070,polusa_v1_18287613_-1_2_Baker_127_138,"Video
Those who wish to launch a formal challenge to Theresa May's leadership are ""pretty close"" to getting 48 letters, says Steve Baker.",125,136,Steve Baker,neutral
4071,polusa_v1_18301697_-1_12_Aberavon's Stephen Kinnock_141_143,"""I believe that this is a real opportunity to re-set our relationship with the European Union and to have one based on democratic consent,"" he said.",140,142,he,neutral
4072,polusa_v1_18302837_-1_11_Frederick Joseph Rolls_33_35,"""By that I mean the family knew he had been a soldier, but it wasn't really talked of, and we didn't know where he was buried or anything else until I went through the papers and followed things up,"" he said.",32,34,he,neutral
4073,polusa_v1_18308372_-1_16_Neil Findlay_1_11,"Mr Findlay has recently written a memoir, entitled Socialism and Hope, complete with a foreword by Mr Corbyn.",0,10,Mr Findlay,neutral
4074,polusa_v1_18311889_-1_1_Matthew Daley_78_91,Retired solicitor Donald Lock was stabbed 39 times by mental health patient Matthew Daley.,76,89,Matthew Daley,negative
4075,polusa_v1_18313858_-1_55_President Hassan Rouhani_1_25,"President Hassan Rouhani, in his re-election campaign last year, pledged to improve freedom of access to social media.",0,24,President Hassan Rouhani,positive
4076,polusa_v1_18315143_-1_2_Image copyright Justin Kernoghan Image caption James Maloney_0_62,"Image copyright Justin Kernoghan Image caption James Maloney has been jailed for three months for attempting to pay for sex
A County Armagh man who was the first person in the UK to be jailed for attempting to pay for sex has had his conviction and sentence upheld.",0,60,Image copyright Justin Kernoghan Image caption James Maloney,neutral
4077,polusa_v1_18315236_-1_5_Belfast Crown Court_0_20,"Belfast Crown Court heard Mr Smyth has been ""in and out of custody for a very substantial period"" since his arrest.",0,19,Belfast Crown Court,neutral
4078,polusa_v1_18315601_-1_15_Image copyright CBC Image caption Yusuf Abdi Ali_25_28,"Shortly after it aired, Ali was deported from Canada for ""serious human rights abuses"", court documents say.",24,27,Ali,negative
4079,polusa_v1_18318377_-1_9_Ringer_32_38,"Jane Walker, prosecuting, said Ringer had targeted two women, copying photos of their babies from their Instagram accounts and reposting them on her own ""saying they were her child, the child had died and trying to get money"".",31,37,Ringer,negative
4080,polusa_v1_18322455_-1_16_her husband_102_113,Lilian Tintori wrote that she would hold President Maduro responsible if something were to happen to her husband.,101,112,her husband,neutral
4081,"polusa_v1_18323516_-1_5_Stephan de Souza Vieira, 34_0_2",He had been on the run from the jail since November.,0,2,He,negative
4082,polusa_v1_18330806_-1_10_Al Ghurair_1_11,Al Ghurair and Mr Kenyatta deny any wrongdoing.,0,10,Al Ghurair,neutral
4083,polusa_v1_18337001_-1_20_Bell Pottinger_59_73,"Herbert Smith also found that certain material created by Bell Pottinger for the economic emancipation campaign ""was negative or targeted towards wealthy white South African individuals or corporates and/or was potentially racially divisive and/or potentially offensive and was created in breach of relevant ethical principles"".",58,72,Bell Pottinger,negative
4084,polusa_v1_18337001_-1_20_Bell Pottinger_59_73,"Herbert Smith also found that certain material created by Bell Pottinger for the economic emancipation campaign ""was negative or targeted towards wealthy white South African individuals or corporates and/or was potentially racially divisive and/or potentially offensive and was created in breach of relevant ethical principles"".",77,111,the economic emancipation campaign,negative
4085,polusa_v1_18337400_-1_8_Rural Economy Secretary Fergus Ewing_162_198,"Image copyright Joyce Campbell Image caption Farmers had warned of a crisis amid drought conditions in parts of Scotland this summer
Announcing the loan scheme, Rural Economy Secretary Fergus Ewing said: ""Farmers are the backbone of Scotland's rural economy, and we understand that many of them have really suffered this year due to the unprecedented severe weather experienced in 2018.",161,197,Rural Economy Secretary Fergus Ewing,positive
4086,polusa_v1_18337400_-1_8_Rural Economy Secretary Fergus Ewing_162_198,"Image copyright Joyce Campbell Image caption Farmers had warned of a crisis amid drought conditions in parts of Scotland this summer
Announcing the loan scheme, Rural Economy Secretary Fergus Ewing said: ""Farmers are the backbone of Scotland's rural economy, and we understand that many of them have really suffered this year due to the unprecedented severe weather experienced in 2018.",45,52,Farmers,positive
4087,polusa_v1_18340262_-1_4_Mrs May's_125_134,"Writing in the paper, MP Will Quince has announced he is stepping down as a ministerial aide in the Ministry of Defence over Mrs May's deal, calling on her to ""find another way"".",125,134,Mrs May's,negative
4088,polusa_v1_18344917_-1_33_Donald Trump_50_55,If we are going to get a punch up on Friday with Trump in one corner and the rest of the world in the other - it's clear which corner Jamie Dimon will be in.,49,54,Trump,negative
4089,polusa_v1_18353587_-1_6_PC William Henderson_17_26,"Image copyright Henderson family Image caption Mr Henderson lived in Ruby Street with his wife Margaret and their children
Temporary deputy chief constable Helen McMillan said: ""The memorial plaque is a fitting tribute to PC William Henderson in commemoration of the years he spent protecting people across Cleveland.",16,25,Henderson,positive
4090,polusa_v1_18356993_-1_18_Mr Watson_85_87,"""My reaction is that is a horrible anti-Semitic mural that was rightly taken down,"" he said.",84,86,he,positive
4091,polusa_v1_18365716_-1_9_the system_65_75,He said it was corrosive to democracy if people did not believe the system was secure.,64,74,the system,negative
4092,polusa_v1_18366244_-1_19_Mr Erdogan_19_29,"Earlier this year, Mr Erdogan called Mr Netanyahu ""an occupier"" and ""a terrorist"".",19,29,Mr Erdogan,negative
4093,polusa_v1_18374213_-1_3_Meghan_11_17,"""Like me, Meghan probably never dreamt that she'd have a life like this,"" Mrs Obama told Good Housekeeping Magazine.",10,16,Meghan,neutral
4094,polusa_v1_18376260_-1_39_Shirin_15_21,"Image caption Shirin's family is one of four in Ellon that recently received bikes from the group
The charity did not have volunteers or donors in the area, so it launched a special fundraising appeal to gather enough bikes for the families.",14,20,Shirin,positive
4095,polusa_v1_18376260_-1_41_Shirin_32_38,"They promised and they did it,"" Shirin says.",32,38,Shirin,positive
4096,polusa_v1_18376260_-1_41_Shirin_32_38,"They promised and they did it,"" Shirin says.",0,4,They,positive
4097,polusa_v1_18378139_-1_59_Sammy Diamond_0_14,"Sammy Diamond was one of them, Baldock says, and he was ""sweet on Dorrie and spent a lot of time at our home"".",0,13,Sammy Diamond,positive
4098,polusa_v1_18378139_-1_63_Baldock_0_2,"He had short dark curly hair and a happy face.""",0,2,He,positive
4099,polusa_v1_18384487_-1_10_Stratford District Council leader Councillor Tony Jefferson_85_87,"""Wellesbourne Airfield is an important facility within Stratford-on-Avon district,"" he said.",84,86,he,neutral
4100,polusa_v1_18390380_-1_11_Lyra McKee_192_196,"Image caption DUP leader Arlene Foster with Sinn Féin leaders Michelle O'Neill and Mary Lou McDonald in St Anne's Cathedral
Speaking at the beginning of the service Dean Stephen Forde said: ""Lyra was a person who broke down barriers and reached across boundaries, this was her hallmark in life, this is her legacy in death.",191,195,Lyra,positive
4101,polusa_v1_18390380_-1_11_Lyra McKee_192_196,"Image caption DUP leader Arlene Foster with Sinn Féin leaders Michelle O'Neill and Mary Lou McDonald in St Anne's Cathedral
Speaking at the beginning of the service Dean Stephen Forde said: ""Lyra was a person who broke down barriers and reached across boundaries, this was her hallmark in life, this is her legacy in death.",273,276,her,positive
4102,polusa_v1_18390380_-1_22_Ms McKee_21_29,"The union described Ms McKee as ""one of the most promising journalists"" in Northern Ireland.",20,28,Ms McKee,positive
4103,polusa_v1_18391234_-1_12_AM Lesley Griffiths_1_4,"She had only seem him drunk once, at a concert, and said she had never heard reports of Mr Sargeant drinking too much and getting ""silly with women"".",0,3,She,neutral
4104,polusa_v1_18391234_-1_6_Carl Sargeant_15_26,"She described Mr Sargeant as ""a larger than life character in lots of ways.",14,25,Mr Sargeant,positive
4105,polusa_v1_18391234_-1_6_Carl Sargeant_15_26,"She described Mr Sargeant as ""a larger than life character in lots of ways.",0,3,She,neutral
4106,polusa_v1_18392916_-1_34_Prime Minister Fayez al-Serraj_24_54,In December Haftar met Prime Minister Fayez al-Serraj from the UN-backed government at a conference but refused to attend official talks.,23,53,Prime Minister Fayez al-Serraj,neutral
4107,polusa_v1_18396457_-1_111_Sophie_1_7,Sophie's mother can only repeat what she has heard from the doctor.,0,6,Sophie,neutral
4108,polusa_v1_18397628_-1_0_Muhammadu Buhari_49_65,Nigeria election 2019: Atiku Abubakar challenges Muhammadu Buhari,49,65,Muhammadu Buhari,neutral
4109,polusa_v1_18397628_-1_1_Atiku Abubakar_43_75,President Muhammadu Buhari is up against ex-Vice President Atiku Abubakar as he seeks a second term.,41,73,ex-Vice President Atiku Abubakar,neutral
4110,polusa_v1_18400205_-1_3_Ex-Trump lawyer Michael Cohen '_0_9,Mr Cohen is tipped to plead guilty to felony charges including tax fraud and campaign finance violations.,0,8,Mr Cohen,negative
4111,polusa_v1_18404553_-1_0_Mr Trump_18_23,US House condemns Trump attacks on congresswomen as racist,18,23,Trump,negative
4112,polusa_v1_18404637_-1_26_President Trump_112_124,"Analysis by James Landale, BBC diplomatic correspondent
By saying he won't deal with Sir Kim Darroch any more, Donald Trump is apparently all but declaring the ambassador to be persona non grata.",111,123,Donald Trump,negative
4113,polusa_v1_18404637_-1_26_President Trump_112_124,"Analysis by James Landale, BBC diplomatic correspondent
By saying he won't deal with Sir Kim Darroch any more, Donald Trump is apparently all but declaring the ambassador to be persona non grata.",85,100,Sir Kim Darroch,negative
4114,polusa_v1_18405329_-1_107_Pat_17_20,"On the outside, Pat is a politely spoken woman in her middle age who was brought up, in her own words, ""to respect the police"".",16,19,Pat,positive
4115,polusa_v1_18406406_-1_7_President Putin_1_9,"Mr Putin has said reform is a financial necessity, but it has been met with a hostile reception and led to a steep fall in his popularity.",55,57,it,negative
4116,polusa_v1_18406406_-1_7_President Putin_1_9,"Mr Putin has said reform is a financial necessity, but it has been met with a hostile reception and led to a steep fall in his popularity.",0,8,Mr Putin,negative
4117,polusa_v1_18406965_-1_28_Paul Manafort_0_9,Manafort was charged by Mr Mueller last October and at trial he was accused of using 31 foreign bank accounts in three different countries to evade taxes on millions of dollars.,0,8,Manafort,negative
4118,polusa_v1_18406965_-1_28_Paul Manafort_0_9,Manafort was charged by Mr Mueller last October and at trial he was accused of using 31 foreign bank accounts in three different countries to evade taxes on millions of dollars.,24,34,Mr Mueller,neutral
